scenario,condition,protocol_seed,bsc,query_index,target_id,target_present,candidate_original_id,candidate_cosine,cache_reuse,verifier_good,bad_reuse,identity_match,audit_mismatches,audit_boundary,protocol_bits,fallback_bits,completion_bits
full,paired_hard_ood,5635005200607147554,0.0,460,1009194,1,1007766,0.7469069766152614,0,0,0,0,162,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,461,1009207,1,1007943,0.5305468486963553,0,0,0,0,236,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,462,1009259,1,1009259,0.9297241410520156,1,1,0,1,72,141,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.0,463,1009272,1,1006349,0.5953262152630665,0,0,0,0,229,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,464,1009317,1,1009317,0.7220212831077634,0,0,0,1,190,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,465,1009331,1,1009331,0.8022658748870498,0,1,0,1,155,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,466,1009332,1,1008225,0.6381851153105438,0,0,0,0,217,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,467,1009341,1,1006921,0.51097230815551,0,0,0,0,236,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,468,1009370,1,1009370,0.7308044926361076,0,0,0,1,195,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,469,1009377,1,1007766,0.6991913551383802,0,0,0,0,183,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,470,1009396,1,1000878,0.5956232060981248,0,0,0,0,214,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,471,1009409,1,1009409,0.8154081335294476,1,1,0,1,137,141,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.0,472,1009424,1,1009424,0.7684162920823843,0,0,0,1,164,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,473,1009440,1,1009343,0.6910212043451445,0,0,0,0,176,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,474,1009491,1,1000522,0.5624219897798208,0,0,0,0,238,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,475,1009500,1,1009500,0.7452114783356232,0,0,0,1,177,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,476,1009511,1,1009511,0.869591919081562,1,1,0,1,134,141,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.0,477,1009524,1,1007397,0.6520543395371398,0,0,0,0,192,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,478,1009532,1,1008494,0.4995236038297403,0,0,0,0,267,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,479,1009553,1,1001849,0.6445811253291589,0,0,0,0,199,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,480,1009567,1,1009567,0.7451056828084452,0,0,0,1,174,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,481,1009568,1,1009568,0.6828639781001062,0,0,0,1,184,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,482,1009595,1,1009595,0.8638314186499558,1,1,0,1,111,141,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.0,483,1009630,1,1009630,0.8150234582808591,0,1,0,1,149,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,484,1009649,1,1001146,0.5391877804338931,0,0,0,0,235,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,485,1009651,1,1004703,0.6931440435473382,0,0,0,0,192,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,486,1009734,1,1007186,0.5390994313342444,0,0,0,0,271,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,487,1009736,1,1009736,0.8393210708149996,1,1,0,1,137,141,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.0,488,1009747,1,1009747,0.5557237927360026,0,0,0,1,251,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,489,1009757,1,1009757,0.7006013672246191,0,0,0,1,207,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,490,1009772,1,1000372,0.4902387680266719,0,0,0,0,259,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,491,1009774,1,1006850,0.674136388754714,0,0,0,0,200,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,492,1009784,1,1009784,0.8807513697505669,1,1,0,1,124,141,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.0,493,1009821,1,1009821,0.8746570246978413,1,1,0,1,130,141,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.0,494,1009872,1,1009872,0.7821714532642614,0,1,0,1,144,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,495,1009896,1,1001971,0.5996881211665157,0,0,0,0,222,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,496,1009915,1,1009915,0.8309485141881485,0,1,0,1,143,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,497,1009963,1,1009963,0.6984920599305333,0,0,0,1,200,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,498,1009983,1,1009983,0.7842962643523781,0,1,0,1,177,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.0,499,1009988,1,1000665,0.7028348536242419,0,0,0,0,198,141,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,0,1000021,1,1000021,0.7841026801872963,0,1,0,1,182,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,1,1000024,1,1001570,0.6368312149806208,0,0,0,0,221,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,2,1000051,1,1003749,0.5909303251037362,0,0,0,0,219,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,3,1000057,1,1003388,0.6057300091715173,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,4,1000061,1,1000061,0.6970906247172792,0,0,0,1,193,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,5,1000062,1,1000062,0.8580899495022236,1,1,0,1,147,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,6,1000087,1,1000665,0.5738757071419376,0,0,0,0,260,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,7,1000108,1,1000108,0.6375491027558641,0,0,0,1,241,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,8,1000191,1,1003366,0.5663931054802358,0,0,0,0,238,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,9,1000226,1,1001485,0.5511688659195048,0,0,0,0,251,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,10,1000254,1,1004427,0.5802414471638511,0,0,0,0,274,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,11,1000259,1,1001707,0.537116017031013,0,0,0,0,254,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,12,1000277,1,1000277,0.7661730676254819,0,0,0,1,194,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,13,1000279,1,1006747,0.6584617213976569,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,14,1000332,1,1008874,0.5881285200869055,0,0,0,0,251,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,15,1000345,1,1006962,0.5683798296545077,0,0,0,0,228,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,16,1000372,1,1008494,0.6602342556014931,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,17,1000415,1,1000415,0.8999760821268674,1,1,0,1,133,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,18,1000421,1,1000421,0.6765820264024226,0,0,0,1,217,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,19,1000446,1,1000446,0.7572067972198036,0,0,0,1,177,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,20,1000471,1,1000471,0.8330140689293524,0,1,0,1,178,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,21,1000476,1,1000476,0.7880886340134754,0,1,0,1,186,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,22,1000494,1,1008358,0.575007249707313,0,0,0,0,244,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,23,1000496,1,1006656,0.6025704240782823,0,0,0,0,216,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,24,1000525,1,1008481,0.5219024570017227,0,0,0,0,283,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,25,1000534,1,1000963,0.5963594578342969,0,0,0,0,259,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,26,1000589,1,1003749,0.6514453893762204,0,0,0,0,228,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,27,1000590,1,1000590,0.7395840882436628,0,0,0,1,189,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,28,1000626,1,1000626,0.8503521671039029,1,1,0,1,157,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,29,1000636,1,1000636,0.7833991487096839,0,1,0,1,192,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,30,1000646,1,1005612,0.5139257279487721,0,0,0,0,259,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,31,1000682,1,1001944,0.6556527137927479,0,0,0,0,221,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,32,1000739,1,1000739,0.8890043516412395,0,1,0,1,164,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,33,1000753,1,1002906,0.660584600745086,0,0,0,0,214,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,34,1000756,1,1001300,0.7652596256990716,0,0,0,0,180,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,35,1000764,1,1004021,0.7130386750454265,0,0,0,0,217,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,36,1000774,1,1002877,0.6282930989677351,0,0,0,0,230,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,37,1000793,1,1000793,0.8946870776152076,1,1,0,1,147,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,38,1000816,1,1001487,0.57369681285843,0,0,0,0,245,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,39,1000821,1,1009524,0.5723809933192783,0,0,0,0,258,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,40,1000860,1,1004668,0.6768954859676212,0,0,0,0,202,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,41,1000864,1,1000265,0.6072553327386152,0,0,0,0,233,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,42,1000870,1,1000870,0.7315737418706938,0,0,0,1,193,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,43,1000878,1,1000878,0.78106378795458,0,1,0,1,170,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,44,1000889,1,1000889,0.8932165284780811,1,1,0,1,156,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,45,1000890,1,1000890,0.798531798963789,0,1,0,1,194,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,46,1000908,1,1000908,0.8154708060237361,0,1,0,1,177,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,47,1001052,1,1001052,0.7993844954066148,0,1,0,1,184,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,48,1001071,1,1000963,0.7002544119647124,0,0,0,0,206,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,49,1001107,1,1005538,0.6616467804490895,0,0,0,0,208,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,50,1001133,1,1001133,0.7526948335243386,0,0,0,1,210,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,51,1001146,1,1001146,0.9028272983078867,1,1,0,1,127,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,52,1001159,1,1001852,0.4842943818301047,0,0,0,0,266,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,53,1001168,1,1005582,0.6950287407563002,0,0,0,0,209,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,54,1001172,1,1001172,0.7260881401160035,0,0,0,1,209,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,55,1001175,1,1001175,0.7952679977756096,0,1,0,1,187,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,56,1001184,1,1001184,0.7591122324558024,0,0,0,1,198,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,57,1001190,1,1001190,0.8403208640589134,1,1,0,1,148,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,58,1001193,1,1006850,0.6401252144186023,0,0,0,0,217,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,59,1001218,1,1003673,0.49879130548120304,0,0,0,0,273,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,60,1001252,1,1003805,0.5138686349227688,0,0,0,0,253,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,61,1001266,1,1005880,0.7266454636523322,0,0,0,0,207,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,62,1001267,1,1006074,0.6146097235228716,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,63,1001268,1,1006349,0.48958828967297385,0,0,0,0,269,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,64,1001274,1,1001268,0.5126683699319643,0,0,0,0,278,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,65,1001300,1,1001300,0.8209949050963048,0,1,0,1,199,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,66,1001341,1,1002766,0.7811911341460329,0,1,0,0,200,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,67,1001361,1,1001361,0.8487274504287432,0,1,0,1,178,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,68,1001408,1,1001689,0.6689554864082233,0,0,0,0,212,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,69,1001414,1,1001414,0.7593094410689588,0,0,0,1,202,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,70,1001415,1,1006666,0.7136356341355894,0,0,0,0,219,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,71,1001429,1,1006796,0.6455325321881168,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,72,1001460,1,1009317,0.7340426947051792,0,0,0,0,203,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,73,1001470,1,1005467,0.6649403642996845,0,0,0,0,248,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,74,1001485,1,1003499,0.7090289588712093,0,0,0,0,210,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,75,1001487,1,1006840,0.7253782627880087,0,0,0,0,221,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,76,1001492,1,1006962,0.5277046661414141,0,0,0,0,270,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,77,1001498,1,1001498,0.7205235116017485,0,0,0,1,199,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,78,1001515,1,1000756,0.5886246269251383,0,0,0,0,233,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,79,1001538,1,1001538,0.8752221845040614,1,1,0,1,140,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,80,1001548,1,1000265,0.5259143222034546,0,0,0,0,259,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,81,1001558,1,1000062,0.7165407296328752,0,0,0,0,194,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,82,1001634,1,1009317,0.7049558940446354,0,0,0,0,202,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,83,1001665,1,1001300,0.7304529780474747,0,0,0,0,203,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,84,1001676,1,1001676,0.811198910287847,0,1,0,1,185,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,85,1001707,1,1000589,0.5998847254812056,0,0,0,0,253,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,86,1001744,1,1001852,0.5267525162019178,0,0,0,0,249,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,87,1001746,1,1006349,0.5226748690924374,0,0,0,0,254,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,88,1001771,1,1002641,0.8330129272988713,0,1,0,0,169,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,89,1001772,1,1001772,0.7472896781059359,0,0,0,1,216,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,90,1001781,1,1004668,0.7483084804984779,0,0,0,0,193,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,91,1001793,1,1007766,0.6816140178546588,0,0,0,0,180,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,92,1001813,1,1007766,0.588485285496675,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,93,1001823,1,1001823,0.7518248076432319,0,0,0,1,177,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,94,1001849,1,1001849,0.8087875764063268,0,1,0,1,175,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,95,1001852,1,1001852,0.7221152555233565,0,0,0,1,222,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,96,1001868,1,1001868,0.8714799026475257,1,1,0,1,137,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,97,1001872,1,1008630,0.7227468808652491,0,0,0,0,208,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,98,1001890,1,1001890,0.6833411825734401,0,0,0,1,200,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,99,1001894,1,1008316,0.596213923683311,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,100,1001914,1,1000223,0.4705764674961745,0,0,0,0,295,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,101,1001924,1,1009754,0.5703957571729871,0,0,0,0,257,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,102,1001944,1,1001944,0.7801251703844546,0,1,0,1,189,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,103,1001954,1,1002766,0.7100955805838265,0,0,0,0,246,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,104,1001958,1,1001958,0.6706394781389801,0,0,0,1,227,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,105,1001959,1,1001959,0.707449231375266,0,0,0,1,220,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,106,1001960,1,1006796,0.6477664595478866,0,0,0,0,222,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,107,1001987,1,1000522,0.6115355111025883,0,0,0,0,255,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,108,1002102,1,1008358,0.625538239219569,0,0,0,0,240,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,109,1002133,1,1007723,0.5056535573403791,0,0,0,0,260,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,110,1002179,1,1003198,0.5281888323875618,0,0,0,0,255,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,111,1002183,1,1006666,0.7341372909571406,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,112,1002194,1,1002194,0.872095178361942,1,1,0,1,152,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,113,1002210,1,1001558,0.482801224568147,0,0,0,0,248,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,114,1002212,1,1002212,0.8080367851494542,0,1,0,1,193,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,115,1002219,1,1002219,0.7552065761654644,0,0,0,1,200,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,116,1002233,1,1007803,0.7138575537547698,0,0,0,0,225,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,117,1002237,1,1002237,0.7417587720758407,0,0,0,1,203,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,118,1002305,1,1002305,0.7574940990848806,0,0,0,1,194,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,119,1002339,1,1002339,0.8975999503919843,1,1,0,1,131,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,120,1002343,1,1002343,0.8511548925588512,1,1,0,1,160,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,121,1002345,1,1002345,0.8023753695215441,0,1,0,1,177,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,122,1002416,1,1000062,0.6935391424994661,0,0,0,0,208,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,123,1002446,1,1002446,0.7960789350251094,0,1,0,1,174,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,124,1002470,1,1009259,0.6417134727335521,0,0,0,0,252,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,125,1002503,1,1001159,0.6772819739691388,0,0,0,0,234,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,126,1002505,1,1002505,0.842717545562955,0,1,0,1,163,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,127,1002516,1,1002516,0.8029146766504244,0,1,0,1,184,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,128,1002587,1,1002587,0.814913500515563,0,1,0,1,200,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,129,1002641,1,1002641,0.8673607640485819,1,1,0,1,156,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,130,1002658,1,1002766,0.7173026503956763,0,0,0,0,212,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,131,1002665,1,1004012,0.6002220665660774,0,0,0,0,232,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,132,1002704,1,1001242,0.5411280919743631,0,0,0,0,257,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,133,1002740,1,1002740,0.7824988462208802,0,1,0,1,201,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,134,1002752,1,1002752,0.873364320410679,1,1,0,1,130,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,135,1002756,1,1002756,0.7280327795071281,0,0,0,1,193,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,136,1002830,1,1002830,0.7898304992042762,0,1,0,1,195,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,137,1002853,1,1000225,0.6202899415454749,0,0,0,0,244,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,138,1002857,1,1002891,0.536948963169118,0,0,0,0,233,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,139,1002866,1,1002866,0.7589776336470078,0,0,0,1,199,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,140,1002888,1,1006793,0.5540791887652186,0,0,0,0,243,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,141,1002901,1,1001771,0.6381927093793447,0,0,0,0,236,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,142,1002939,1,1009424,0.5580020032196338,0,0,0,0,256,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,143,1002962,1,1000665,0.5859139479502874,0,0,0,0,247,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,144,1002992,1,1006349,0.7378993925153688,0,0,0,0,227,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,145,1003007,1,1001071,0.5955913685512411,0,0,0,0,257,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,146,1003012,1,1006561,0.6066653352388724,0,0,0,0,248,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,147,1003066,1,1003066,0.8792621779409192,1,1,0,1,139,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,148,1003070,1,1003070,0.7256499118577595,0,0,0,1,198,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,149,1003079,1,1006861,0.7277874279514793,0,0,0,0,198,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,150,1003090,1,1007667,0.642914241869071,0,0,0,0,240,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,151,1003095,1,1007667,0.594377622406578,0,0,0,0,243,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,152,1003096,1,1003421,0.5749217290505748,0,0,0,0,248,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,153,1003116,1,1003116,0.8337832570005721,0,1,0,1,166,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,154,1003128,1,1002305,0.6280934857513558,0,0,0,0,219,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,155,1003142,1,1003142,0.8471789811455763,1,1,0,1,156,162,1944,0,1944
full,paired_hard_ood,5635005200607147554,0.05,156,1003148,1,1000223,0.586299022067649,0,0,0,0,246,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,157,1003156,1,1004931,0.5112542091317265,0,0,0,0,286,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,158,1003167,1,1009317,0.574208064090395,0,0,0,0,261,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,159,1003175,1,1003175,0.7523008958437587,0,0,0,1,187,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,160,1003223,1,1003223,0.7925736984776526,0,1,0,1,183,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,161,1003290,1,1004699,0.5699016577314592,0,0,0,0,233,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,162,1003293,1,1001437,0.7167743583354642,0,0,0,0,220,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,163,1003316,1,1007571,0.6640542441429284,0,0,0,0,229,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,164,1003388,1,1001536,0.6032071961589438,0,0,0,0,240,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,165,1003410,1,1002766,0.6529719401894593,0,0,0,0,232,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,166,1003444,1,1001852,0.3787947651760804,0,0,0,0,289,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,167,1003461,1,1006861,0.5464040256277789,0,0,0,0,257,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,168,1003467,1,1001233,0.6361239399569851,0,0,0,0,233,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,169,1003475,1,1003475,0.727715219818577,0,0,0,1,208,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,170,1003499,1,1003499,0.7751281391365974,0,1,0,1,209,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,171,1003502,1,1003502,0.7739926895778145,0,1,0,1,206,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,172,1003511,1,1003511,0.819232777761572,0,1,0,1,179,162,1944,4272,6216
full,paired_hard_ood,5635005200607147554,0.05,173,1003533,1,1008134,0.556357958435731,0,0,0,0,251,162,1944,4272,6216
